,time,812,813,814,536,537,538,539,540,541,551,552,553,549,548,550,743,744,499,530,531,532,533,534,535,1029,1030,691,1031,770,771,772,773,774,775,776,889,890,891,894,893,892,896,897,979,980,981,982,987,988,989,990,991,992,993,709,708,711,710,812_loess,813_loess,814_loess,536_loess,537_loess,538_loess,539_loess,540_loess,541_loess,551_loess,552_loess,553_loess,549_loess,548_loess,550_loess,742_loess,743_loess,744_loess,499_loess,530_loess,531_loess,532_loess,533_loess,534_loess,535_loess,1029_loess,1030_loess,691_loess,1031_loess,770_loess,771_loess,772_loess,773_loess,774_loess,775_loess,776_loess,889_loess,890_loess,891_loess,894_loess,893_loess,892_loess,895_loess,896_loess,897_loess,979_loess,980_loess,981_loess,982_loess,987_loess,988_loess,989_loess,990_loess,991_loess,992_loess,993_loess,709_loess,708_loess,711_loess,710_loess
165,2013-10-01,4884.25,5866.25,5773,4057.75,3560.3333,4718,4525.5,3663.25,3958.5,2228.5,2096,2050.5,3536.5952,3456.25,3456.25,3287.6667,3314.5,1093.5,3513,2541.5,1903,1926,3516.6667,2117,1770.6666,1590.5,1564.1666,1817.6666,1754,1973,2023,2716.6667,2708.6667,2824,3400.6667,3239.3333,2554.6667,2377.5,2214.6,1875,1826,1226.8,1263,2734.5,2802.25,2879,3031,2432.6667,2448.8333,2503.25,2500,2648,2422,2574,1430,837,4178.5,4644.5,5497.22585721713,6186.06692585142,5895.69519682124,4012.35446795796,3874.63185782418,4754.46563045527,4551.55059430652,3740.15748223748,3950.11889557867,2275.8067769183,2223.6654298464,2224.43262000301,3437.90122335078,3161.50136760228,3161.50136760228,2502.11741881769,3357.48862617964,3285.75667737325,1388.95550615963,3893.14917716077,2860.081359598,3077.60259225272,3167.82957480581,3538.01535484356,2252.73546777505,1725.38528713623,1645.61755186058,1651.21748319053,1652.76174106761,2142.00611176045,2062.60618271874,2459.84281764943,2909.74510780163,2896.38677461726,3159.57671642607,3704.22945026106,3537.90516492367,3026.46303559282,2679.86199159291,2073.74593724532,1939.41797046034,1796.60807959908,1280.14789767121,1232.71915920333,1231.86258990152,3077.33661996472,2993.10470282993,3097.45525260943,3251.5518824828,3166.12229395417,2960.48602747011,3185.21189125302,2533.07949125103,2683.51150234303,2565.56493466468,2602.54126179608,1365.18401694288,1066.54343232205,4592.88781703894,5027.48179426221
166,2013-11-01,4757.3335,5568,5624.6665,2951.3333,2422,4056.25,3044.375,2710.5,3257,1839.6666,1851,1792.6666,2218,2553.25,2553.25,3936.75,3692.4,1535,4374.75,3049.30555,3642,3635.2,3410,1962,1653,1740.5,1706.5,1668.6666,2008,1689,1914.6666,2057.6667,1810,2295.3333,2246,2198,3167.5835,1876,1714,1843.3334,1717.3334,820,693,3146.1,3386.5833,3228.1,3865.5833,3704,3441.5,3767.875,2436.5,2743,2287.5,2612,1331.5,1143,5620,5825,4869.67892074165,5586.98014834644,5608.76946695903,3207.26444189589,2999.3920487818,4121.99219708679,3696.21687985954,3024.29863000598,3329.80541209514,2003.85283527739,1952.64951097469,1951.40557043868,2890.92967341913,2930.1302700007,2930.1302700007,2636.08112036889,3529.31397064113,3357.1870765135,1434.7324703998,4161.38877821931,2909.16203036965,3387.54766812219,3453.40442566819,3830.76898339855,2431.19222980513,1666.32461326381,1623.88522784402,1651.08326431178,1647.85706207996,1881.15771064372,1733.48772990275,2005.97640260822,2360.51731758163,2373.14609460193,2511.36071188365,2818.36321496167,3376.98583163406,2956.06953910011,2480.56959173543,1904.26767437445,1873.40380901887,1770.06766348866,1276.81330242657,1216.96700702279,1216.29617897293,3860.75110362222,3448.73227952248,3786.07051008938,3763.0307504423,3475.88249850155,3429.87373991727,3651.77894591887,2789.2605963241,2934.8349953315,3321.21004976287,2906.3743073258,1342.93298356275,1066.01754250263,4665.92313556688,5020.80905865188
167,2013-12-01,4501.5,4942,5516,2435.5,2330.3333,3472.5,3006.5,2359,2628,1888,1779,1844,2500,2781,2781,3694.3333,3242.1428,1562.3334,4227.91666666667,2959.25,3717,3631,5098.5,3103,1584.94045714286,1130,1665.58331428571,1600.08331428571,1589,1273,1553,1951,2053.5,2022.3334,2241.3333,3332.3333,2996.2224,2802.0625,1284,1148,1093,1253.26,1197.11,5476.5,5467.5,4833.5,5490.25,4008.1667,4079,3991,6416,6270,5374,6814,1296,1077,5306,5990,4449.80077866636,5177.09793337567,5288.84955516018,2703.97210332001,2422.34698383331,3721.40097484257,3055.99178197375,2609.17436237901,2928.91377565782,1866.0268885554,1844.97174022527,1840.90871112175,2463.17475019502,2657.56958314086,2657.56958314086,2723.46493210862,3656.01615819526,3354.33698148722,1459.93397876147,4551.63220696072,3017.09007239999,3980.82100256191,3996.52925534339,4230.96316173439,2644.42579319327,1624.56542056358,1619.23821016565,1654.71504668049,1604.46451107854,1753.19994551797,1571.0909965795,1822.69406197907,2086.36626385035,2005.72957639951,2107.62250116284,2338.15718548045,3265.80151627947,2949.71106624501,2428.33200826946,1831.38644349189,1864.93970455466,1753.31083964421,1298.84294636219,1236.74878297071,1231.32985949337,4669.36758740534,4107.93008725477,4653.01661003151,4340.9457061585,4123.97323186912,4192.61438510355,4475.57256437525,3177.57562106376,3278.75088981066,3972.77829972637,3326.04936155202,1246.67425240977,1020.28257265191,4689.83868108847,4901.05389840865
168,2014-01-01,4078,5008.3335,4653,2315.25,2071.5,3358.5,2533.75,2414,2619.75,1850,1934,1908,2091.5,2333.5,2333.5,3408.3333,3291,1385.0714,5262.5,3477,4741,4856,4641.5,2900,1155,1487.75,1550,1466.1666,1618,1506.3334,1855.3334,1879.6666,1824.6666,1957.3334,2232,3192.4583,2731.5557,2382,1930.7167,1858.9473,1739.939,1300.9099,1309.71,5767,4529.375,5988.5,4901,4649.6665,5183.6665,5908.375,3775.2,3768.5,6782,3951,1088,826.3333,4336.5,4476.5,4193.81837757092,4910.50799315221,5040.1746673715,2442.4613107958,2222.76382841933,3469.98585013718,2762.01622833639,2379.93681716172,2646.9812596627,1784.49904460278,1790.26046318816,1788.50841843604,2219.4998820089,2488.96799241712,2488.96799241712,2676.87483803162,3709.77574952799,3268.82873309411,1368.80731725701,4815.7429212927,3031.6758029644,4544.5548212603,4547.22964758968,4740.84092627122,2938.12243439565,1582.26706722228,1608.8549729309,1671.89327752234,1562.04920118889,1718.45540063795,1516.43657202754,1822.58913061914,2121.56542277997,1870.2754012598,2364.43438978247,2490.66039192218,3232.53702592042,2936.02525940434,2602.66352776513,1856.81519715661,1870.50884748285,1755.6851336535,1383.23854690253,1328.54067815075,1332.89456155025,5481.49273185759,4861.14012686363,5359.65380683294,4898.98425955221,4848.4999086324,4962.60863047062,5263.29318704462,3628.48703334828,3643.27122185014,5612.4535232324,3785.97371331176,1177.56428735879,939.969841814613,4554.30976402106,4643.56826365514
169,2014-02-01,3966.5,4554,4776.3335,2386,2242,3466.6667,2692.6667,2356.6667,2596.3333,1524.6666,1539.6666,1566.3334,2000,2316.25,2316.25,3944,3151,1195.1,5248,3020,5197,5074,5419,3056.42857142857,1620,1743.5,1821.5,1606.5,1873,1681,2070,2424,1788.5,1553,2114.5,3146.7083,2944.489,2709.4165,2006.9166,1926.9473,1805.4805,1499.61,1603.2166,5937.5,6373.25,6070,5413.5,5964.25,5593,6127,4114.7,4015.1,5283,4259.8667,1095,823,4206.5,4139,3951.49197700348,4839.85232861797,4844.44329335705,2384.56424781509,2191.45083631,3352.98138609494,2634.54968553148,2271.07064260142,2512.6638611994,1726.33036431363,1751.43017000554,1741.04873947925,2125.47108004342,2379.42615396593,2379.42615396593,2694.33330976593,3905.88798694819,3424.64448204722,1238.50630632976,4943.73723264115,3050.50334172722,5030.27465079369,5073.78870507813,5345.63274737133,3172.96944932372,1548.53920570273,1589.55871306818,1690.67570254131,1554.7579693431,1700.82828184163,1528.65224587081,1835.27933256142,2297.42825429025,2162.60986955766,2834.07342123679,3356.92504700986,3210.34922953245,2909.85001538763,2796.42600766563,2026.83616565615,1877.24366131432,1774.66090295942,1484.65858968388,1432.74683290055,1463.66422844882,5727.12763033475,5334.90927526988,5653.19879024919,5149.13288050222,5201.2841270723,5279.45317540814,5920.46398207663,4077.08934385451,3982.66520525576,5160.82860256849,4224.51176039151,1127.54121065413,892.779743941463,3913.7771501161,4015.98329814381
170,2014-03-01,3751.25,4742.5,4789,2471,2156,3183.6667,2678.25,2029,2173,1953.5,2022,1863,2383,2598.5,2598.5,3381.1428,3295.5,1111,4506,2898,5331,5567,6083.3335,3435,1377.25,1535.5,1611.5,1472,1666,1443.5,1652.3334,2532,3683,3585,5072.5,3192.2917,3090.0442,3147.0415,1396.5,1798,1767,1477,1423,5806,6111,5593.1665,5918,6842.1665,6464.6665,6376.25,4295.03334,4126.1,4564.2381,4409.9667,1170.4,971,3133,3373.3333,3737.03612212875,4974.66892746065,4812.77260592856,2345.83484403488,2192.71094161351,3304.86232802061,2497.02587060253,2380.17924618853,2668.07301460184,1646.05177198466,1645.36774644268,1637.3327279383,2009.16948813135,2257.3315475897,2257.3315475897,2999.99877317663,4304.5444533236,3836.66049952852,1245.1774199253,4958.25301422371,3103.24693033169,5390.90433563928,5423.58681059246,5841.06805841087,3430.24423513023,1535.34417598722,1636.42843784345,1734.16219816203,1602.91765641135,1743.9129519352,1587.39264155812,1861.10786167559,2525.93908297704,2472.85056444598,3331.53520416487,3965.73681226192,3268.58699522196,2878.2945995198,3222.99309516267,2217.67266523443,1905.28290162826,1800.10577910117,1554.72772936882,1532.87088728322,1603.53570515894,5433.90435947125,5424.17058267664,5487.93867454976,4978.629972171,5340.09023382269,5281.16644570225,5942.75279687626,4323.1638955545,4117.99889593937,4865.01921727308,4392.51244757677,1094.00779578468,876.706348460579,3404.7592532192,3472.93179854046
171,2014-04-01,3543.5,5569,4886,2292,2303.5,3326,2222.5,2167,2586.3333,1219.5,1225.5,1414.5,1694,1851,1851,4645.2,4489.6665,1093.5,4985,3485.5,5828,5795,6136.3335,3737,1565,1734.3334,1909.875,1699,1639.5,1581.5,1855.5,2733.5,3221,3899.5,5276.5,3361,2625,2012.5,2360,1993.6,1837.8,1647.25,1809.75,4880.375,4998.375,4975.1665,4797.625,5595.375,5281.6665,6018.625,4850.5,4537.5,4818,5110,1041.5,867,2710,2823,3532.06558511068,5103.57300877888,4875.2171469566,2240.72194081922,2174.2726016311,3399.08708338784,2401.55232459972,2728.81883146876,3052.82090350963,1681.25816801198,1646.89752659374,1613.44224731741,1979.60466080357,2180.23988415515,2180.23988415515,3580.36231867857,4777.05167352954,4389.41704314603,1373.66784574045,4872.16516814624,3152.6235427178,5451.14968630907,5483.47550333,6160.57638007437,3670.88297792685,1528.31740686483,1655.39495759243,1736.0949356491,1674.26913050393,1817.58212740244,1726.46715291583,1946.19491299493,2822.25783358711,2814.94717797923,3753.74835501338,4618.90124961485,3374.78678315093,2881.11361765123,3610.75918214165,2398.92015318169,2011.16059273027,1851.58482001546,1554.35718103309,1629.2762958079,1709.13916127364,4916.04921872977,5159.34964431419,4937.68661273584,4665.94776463348,5333.16461378571,5045.18916024518,5378.94922947713,4308.12236987194,4032.28912575498,4476.65826553152,4284.15617248585,1072.76665836367,882.235010630551,3101.5945242469,3020.44828296011
172,2014-05-01,3255,3962,2819,1971.6666,1249.5,3090,2114.5,3316.4526,3756.2024,1765.5,1618.5,1493,1857.5,2161,2161,5514.5,5205,1590.5,4593,3202.92857142857,5613,5536,6724,4141,1550,1616.25,1648.3334,1753.5,2032.3334,1864,2003.3334,2862,2776.5,3513,4138.5,3788.5,3653.8,4571.6665,3072.4,2903.75,2591.75,2327,2827.3333,4262.4287,4550.5,4400.2,4072.4,4631.7856,4645.125,4415.3335,4370.5,3877,4206.5,4189.3335,1026.5,861.3333,2887,2750,3518.69480031794,5244.20347537649,4856.89222219379,2559.5946752503,2276.25914268277,3723.31950224508,2697.92264249597,3258.51534067138,3668.08766694943,1741.961014177,1694.41680330478,1652.89714982189,1967.45623854753,2291.71480098404,2291.71480098404,4147.72102245027,5190.22655509587,4908.43773311426,1596.86204387776,4966.10648429799,3210.22873538886,5294.9392151822,5316.04838194853,6227.03944941285,3696.52373172031,1582.07783564248,1683.16925891569,1737.1380706033,1748.58632684146,1941.11398771911,2023.10390043507,2328.44061318348,3288.56978087491,3126.56230521318,3974.05214957038,4610.48307830074,3425.2849528919,2811.28842408594,3784.76398998593,2471.78552098706,2037.54052682382,1818.13682795761,1499.01084840534,1642.4975542227,1748.22808226126,4204.37727226342,4364.66896469621,4224.91073567032,4099.34363684735,4706.72204359564,4505.14583133002,4636.04670168543,4052.56699311354,3750.38309109952,3991.43147431494,3977.68911114912,1029.62605203019,862.966518160125,3111.82229797083,3055.90184283903
173,2014-06-01,3241,5195.5,3497.5,2091,2300,4419.5,2745,4133,4563,1958,1978.75,1913.25,2171,1949.6666,1949.6666,5689,5523,1941.1666,5247,3225,4360,4372,6189,3687,1991.5,1975,2092.25,1979.875,2094.3333,2550.5,3315,4035,3357,4606,4489,3421.6667,2991.3333,4128,2627.25,2461,2038.8,1840.6666,1901.25,3446.7,3472.9,3374.5,3359.3,3843.7144,3346,3586.7856,3401.6667,3203,3198.6667,3324.5,1022.1,844,3728,4355,3724.23142634896,5316.70752343769,4969.36253314672,3098.58585893533,2420.98209634763,4153.34833227528,3387.11193490285,3949.07713664827,4504.84564097909,1997.41783615035,1982.2751476999,1873.59328036174,2177.57420162473,2764.14151371417,2764.14151371417,4534.58773664838,5381.22449160301,5111.27760797186,1747.09086577551,5108.91950323142,3190.31621970049,5032.85108711107,5059.023132458,6159.66848559041,3502.01360358944,1644.50998763196,1703.78431636115,1741.95634531606,1779.15926282063,2182.23306369887,2441.82803631867,2452.15979202382,3789.6384894842,3192.57273503802,4075.71958446711,4322.21614484201,3406.07903153776,2708.32924893572,3916.85671214013,2361.53704088743,2001.57770620519,1727.52012970322,1418.1946425554,1598.09924576744,1719.44830033171,3512.44043725423,3645.63218396851,3510.905755236,3405.82429284482,3961.63800925215,3781.96960302893,3824.89378922358,3606.32121877594,3308.46560188014,3439.44748987764,3465.24130593222,1008.4916738092,847.155541792621,3233.89437165797,3191.07389527536
174,2014-07-01,4353,5404,4845.5234,3981.5,2841,4594,4717.5,4460,5226,4329,4389,4029,3415,3430,3430,5417,5082,2535.75,5314,3042,5055.4,5109.8,5919.6665,3052.3333,1726.25,1642.75,1693.5,1705,3286,4336,3944,4716,3398,4286.3335,4147,3318,2484.3333,2787.75,2040.25,1827,1440,1406.6666,1538.75,2652.9,2801,2611.5,2840.2,3266.25,3186.25,3116,2907.3333,2640.75,2723,2624.5,808,811,3479,3642,4247.39834893552,5403.99999999993,4907.11326767717,3969.56831895487,2865.86729415847,4722.55695425907,4577.19656064473,4200.82918999815,4745.49162027103,2422.81903139626,2333.53615669941,2372.23698083648,1978.9466072302,3022.610951203,3022.610951203,4742.73768299901,5363.9140241324,5105.08370771747,1842.26832894118,5207.12948306786,3136.43145595252,4763.44084863983,4810.60552036233,5959.11448120105,3111.87727423849,1711.41834201658,1748.73407324989,1767.87477060921,1813.06815916271,2327.59776867987,2708.92557218717,2610.65569415414,4028.18381653081,3248.39327607712,4149.23847515059,4169.35103561432,3248.63581491634,2541.78416672287,3132.55440291333,2164.76986292733,1947.43433141664,1634.07575738459,1340.66811932325,1498.65398360585,1574.64853545291,2997.08703725437,3074.17639132471,2930.7894252297,2724.67193846787,3327.65935626135,3083.40747586126,3299.40485274908,3170.73154395375,2916.57081549149,2960.69042977602,2993.01763050144,1024.36437464294,865.149167286286,3316.32877386,3400.69218618346
175,2014-08-01,6912.25,7410.75,5859,5329,5805.5,6657,5916.5,5655.5,6529,4401,4435,4447.3335,3467,3722.5,3722.5,4953.5,4807,1834.5902,5335,3273,4145,4279,5722,2481,1751.625,1829.75,1866.375,1830.625,2759,3220,2606,4283,3103,3889,3838.5,2992.75,2064,2295,1754.3334,1627.6666,1420.4286,1182,1200.4286,2564.1,2614,2436.8,1833.8,2755.1667,2455.0625,2948.0833,2812,2656,2594,2671,1100,887,2989,3261,4780.89346317412,5804.30300248108,5529.99116160396,4179.77375484922,3449.51855567159,4941.96698323368,4459.26198025822,4277.42252994315,4852.97284294605,2664.89679871343,2527.82659369808,2652.29221864842,1910.94445947824,3313.14313770234,3313.14313770234,4847.0546328665,5255.33093087776,4973.40411068622,1899.89932675586,5127.63512105856,3062.38121380906,4773.56719303788,4797.95528945515,5678.75410797443,2715.69786620317,1784.43467286153,1787.42270393051,1836.82844099242,1833.48946516498,2367.66761826025,2809.90436551847,2647.92297086982,3864.80807358173,3309.43136106113,3851.34984556552,4057.25288683628,3080.68023137098,2217.36291158999,2510.98141083861,1854.42197447197,1695.68858685941,1454.37197958256,1279.05704176503,1362.48618308853,1404.63251248151,2693.84788709119,2735.91900225648,2581.50837440582,2295.71886972282,2889.31121845793,2549.12783661842,3031.62182803488,2957.93346338271,2626.72123086401,2672.95552334273,2678.45536330962,1055.0062232286,910.393988456788,3287.38367189654,3638.55211278061
176,2014-09-01,7233.6665,7682,6209.6665,6426.6665,7033,7440,6055,4161.0835,4698,3249,3045,3277,1640.5,3029,3029,5201.6665,4907.3335,2001.6318,4540.5,2813,5120.75,5057.25,5428.6665,2387,1978.1666,1910,1971.625,2054.25,2321,2861.5,2413,3219,4970,4194,5027,2753.5,2077.3333,2192,1673,1546.75,1360,1309,1259.5,2569.3,2503.1667,2433.75,1619.375,2356.875,1879.5,2864.1667,3046.66666666667,2637.29762857143,2736.80952857143,2716.47621428571,1066,1021,3273.6667,3849.3333,5193.24074645342,6024.05599927022,5809.6087648515,4221.51861731891,3795.34787093951,5096.81261959129,4393.37429633457,4201.30355037716,4777.83348519475,3154.35108331845,2966.84548000802,3179.94714478013,1724.61902682,2947.18372265265,2947.18372265265,5003.52437111281,5159.54847829943,4852.80788974772,1911.49893484446,5016.9170890725,3022.9273546029,4864.28396367536,4852.76692624452,5425.42750842029,2467.29931092301,1802.21101832398,1798.93237837235,1883.93295696675,1842.90697278927,2276.19372949638,2673.99650437258,2267.24546342711,3334.94741365674,3192.32683873501,3311.34021264092,3763.98506714003,3010.10717207315,2003.31501167918,2137.04435385473,1697.90453613604,1586.92472815739,1403.31734432064,1255.76013892322,1320.74029961646,1339.65623773689,2621.61741868221,2666.38645318102,2439.33273150423,2111.62860007118,2630.75069059232,2185.20811748857,2894.35575804908,3100.36925470507,2370.75043011765,2454.27599198484,2449.03348458841,1123.98491514881,953.751584689527,3340.86472424715,3890.13399468937
177,2014-10-01,5832,6520,5858.5,4361.5,4643,5568.5,4156.25,4300,4919,2170.5,2047,2014,1784,2176.5,2176.5,5413,4876.6665,1743.375,4915.80558333333,3011.72221666667,4956.66666666667,4897.66666666667,5056.3335,2352,1796,1688,1903,1843,1610.3334,1748,1718.6666,2402.6667,3753.3333,2431.5,3544.5,3121.4792,1501,1575,1408,1406,1345.3334,1434.5833,1474.9822,2683,2761.6667,2471.625,2275.5,2722.1667,1973.875,2951.8333,2155.5,1869.3334,2132.5,2044,1310.5,1020,4355.5,4364,5827.17323725695,6426.27959165581,5913.45937089671,4290.26995054367,4566.9727884011,5489.07120629612,4149.84859555535,3946.37300726742,4417.31639281516,2555.36372279314,2351.58046874296,2485.05577709051,1731.69326860609,2588.32810542159,2588.32810542159,4922.63623088797,5003.24562252226,4723.77235511776,1980.08825856208,4879.62371647383,2958.91009648911,5112.10444631365,5041.68531530477,5301.24491983823,2449.32171227363,1793.66808916118,1807.14596153082,1889.13021425326,1853.95793283457,1928.08275079517,2109.64679211723,1934.87422804892,2677.08459332085,3034.39506895043,2810.93270113496,3422.68267157875,2979.98678158236,1934.04193922506,2039.08739033588,1698.64885360546,1604.35716292876,1451.09510744004,1255.50931174983,1325.42290767928,1356.70444637454,2712.31482432013,2731.84956842682,2420.29654908606,2161.43858338293,2446.80237324812,1949.76500114933,2750.83161922334,3376.56048612545,2161.84923245395,2282.38924200771,2212.66096111041,1160.84904432966,972.014590574808,3486.1104841902,4131.94201364554
178,2014-11-01,5195.5,5603.5,5805.5,3498,3181.5,4586,3299.75,3503,3909,2051.5,1780,1842.5,1691.5,2171,2171,4770.857,4518,2103.25,4849.5667,2969.06666,5255,5160.5,5099,2362.5,1739.3334,1808.5,1816.6666,1752.1666,1584.75,1463,1573.5,2251.6667,2552.5,2363.5,2712,3021.4167,2031.6665,2212.4375,2001,1904,1800,1299.2222,1332.893,2742.5,2897.5,2177,2435,2211.5,1769.75,2494.8333,3715.72221666667,1879,1875,1979,1182.3334,926.6667,3666.6667,4538.5,5239.92686647654,5922.03379149928,5787.5894563831,3575.16915129539,3530.03923322946,4828.1233964079,3504.01495857643,3497.77301509852,3852.97570346169,2181.04329427105,2010.54237223485,2074.99887180822,1862.2343040582,2373.97680632573,2373.97680632573,4652.67323906659,4709.76798568606,4554.82564433852,2014.93878929026,4907.20311173666,2917.18688535777,5386.77238196697,5256.47935399708,5365.90494618153,2623.34907498326,1731.61089252728,1790.46937239005,1870.02677713606,1851.9793650704,1695.868681308,1641.89925964525,1705.15876013598,2253.34644131845,2593.76986301862,2467.27939035935,2840.67045587053,3023.15560638766,1887.84382589816,1986.999038267,1726.30028698271,1633.96912249513,1493.11358741293,1258.96018126019,1322.85579718803,1573.84343136452,2898.9542662215,3048.27085861445,2631.01779875372,2450.76438575313,2434.47282681987,1894.52943483976,2527.79649851188,3703.17604889351,2033.53430805342,2171.38233928619,1899.25997837901,1156.31522848598,947.44420109995,3651.06242121393,4209.37566072309
